url_bulletins,data,code_region,name_region,lat,long,new_cases,total_cases,type_infection,year
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_01.pdf,2019-07-31,8.0,Emilia-Romagna,44.49436681,11.3417208,1.0,1,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_02.pdf,2019-08-07,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,1,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_03.pdf,2019-08-21,8.0,Emilia-Romagna,44.49436681,11.3417208,2.0,3,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_03.pdf,2019-08-21,1.0,Piemonte,45.0732745,7.680687483,1.0,1,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_03.pdf,2019-08-21,1.0,Piemonte,45.0732745,7.680687483,1.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_03.pdf,2019-08-21,5.0,Veneto,45.43490485,12.33845213,2.0,2,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_03.pdf,2019-08-21,5.0,Veneto,45.43490485,12.33845213,7.0,7,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_04.pdf,2019-08-28,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,3,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_04.pdf,2019-08-28,8.0,Emilia-Romagna,44.49436681,11.3417208,1.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_04.pdf,2019-08-28,1.0,Piemonte,45.0732745,7.680687483,0.0,1,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_04.pdf,2019-08-28,1.0,Piemonte,45.0732745,7.680687483,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_04.pdf,2019-08-28,5.0,Veneto,45.43490485,12.33845213,0.0,2,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_04.pdf,2019-08-28,5.0,Veneto,45.43490485,12.33845213,0.0,7,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_05.pdf,2019-09-04,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,3,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_05.pdf,2019-09-04,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_05.pdf,2019-09-04,1.0,Piemonte,45.0732745,7.680687483,1.0,2,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_05.pdf,2019-09-04,1.0,Piemonte,45.0732745,7.680687483,1.0,2,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_05.pdf,2019-09-04,5.0,Veneto,45.43490485,12.33845213,1.0,3,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_05.pdf,2019-09-04,5.0,Veneto,45.43490485,12.33845213,1.0,8,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_06.pdf,2019-09-11,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,3,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_06.pdf,2019-09-11,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_06.pdf,2019-09-11,1.0,Piemonte,45.0732745,7.680687483,0.0,2,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_06.pdf,2019-09-11,1.0,Piemonte,45.0732745,7.680687483,0.0,2,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_06.pdf,2019-09-11,5.0,Veneto,45.43490485,12.33845213,6.0,9,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_06.pdf,2019-09-11,5.0,Veneto,45.43490485,12.33845213,1.0,9,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_07.pdf,2019-09-18,8.0,Emilia-Romagna,44.49436681,11.3417208,1.0,4,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_07.pdf,2019-09-18,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_07.pdf,2019-09-18,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,1.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_07.pdf,2019-09-18,1.0,Piemonte,45.0732745,7.680687483,2.0,4,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_07.pdf,2019-09-18,1.0,Piemonte,45.0732745,7.680687483,0.0,2,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_07.pdf,2019-09-18,5.0,Veneto,45.43490485,12.33845213,0.0,9,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_07.pdf,2019-09-18,5.0,Veneto,45.43490485,12.33845213,0.0,9,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_08.pdf,2019-09-25,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,4,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_08.pdf,2019-09-25,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_08.pdf,2019-09-25,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,0.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_08.pdf,2019-09-25,11.0,Marche,43.61675973,13.5188753,1.0,1,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_08.pdf,2019-09-25,1.0,Piemonte,45.0732745,7.680687483,1.0,5,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_08.pdf,2019-09-25,1.0,Piemonte,45.0732745,7.680687483,1.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_08.pdf,2019-09-25,1.0,Piemonte,45.0732745,7.680687483,1.0,3,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_08.pdf,2019-09-25,5.0,Veneto,45.43490485,12.33845213,,7,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_08.pdf,2019-09-25,5.0,Veneto,45.43490485,12.33845213,5.0,14,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_09.pdf,2019-10-02,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,4,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_09.pdf,2019-10-02,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_09.pdf,2019-10-02,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,0.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_09.pdf,2019-10-02,3.0,Lombardia,45.46679409,9.190347404,1.0,1,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_09.pdf,2019-10-02,11.0,Marche,43.61675973,13.5188753,0.0,1,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_09.pdf,2019-10-02,1.0,Piemonte,45.0732745,7.680687483,1.0,6,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_09.pdf,2019-10-02,1.0,Piemonte,45.0732745,7.680687483,0.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_09.pdf,2019-10-02,1.0,Piemonte,45.0732745,7.680687483,0.0,3,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_09.pdf,2019-10-02,5.0,Veneto,45.43490485,12.33845213,0.0,7,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_09.pdf,2019-10-02,5.0,Veneto,45.43490485,12.33845213,2.0,16,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_09.pdf,2019-10-02,5.0,Veneto,45.43490485,12.33845213,1.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_10.pdf,2019-10-09,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,4,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_10.pdf,2019-10-09,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_10.pdf,2019-10-09,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,0.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_10.pdf,2019-10-09,3.0,Lombardia,45.46679409,9.190347404,0.0,1,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_10.pdf,2019-10-09,11.0,Marche,43.61675973,13.5188753,0.0,1,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_10.pdf,2019-10-09,1.0,Piemonte,45.0732745,7.680687483,0.0,6,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_10.pdf,2019-10-09,1.0,Piemonte,45.0732745,7.680687483,0.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_10.pdf,2019-10-09,1.0,Piemonte,45.0732745,7.680687483,0.0,3,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_10.pdf,2019-10-09,5.0,Veneto,45.43490485,12.33845213,1.0,8,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_10.pdf,2019-10-09,5.0,Veneto,45.43490485,12.33845213,1.0,17,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_10.pdf,2019-10-09,5.0,Veneto,45.43490485,12.33845213,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_11.pdf,2019-10-16,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,4,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_11.pdf,2019-10-16,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_11.pdf,2019-10-16,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,0.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_11.pdf,2019-10-16,3.0,Lombardia,45.46679409,9.190347404,0.0,1,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_11.pdf,2019-10-16,11.0,Marche,43.61675973,13.5188753,0.0,1,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_11.pdf,2019-10-16,1.0,Piemonte,45.0732745,7.680687483,0.0,6,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_11.pdf,2019-10-16,1.0,Piemonte,45.0732745,7.680687483,0.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_11.pdf,2019-10-16,1.0,Piemonte,45.0732745,7.680687483,0.0,3,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_11.pdf,2019-10-16,5.0,Veneto,45.43490485,12.33845213,0.0,8,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_11.pdf,2019-10-16,5.0,Veneto,45.43490485,12.33845213,0.0,17,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_11.pdf,2019-10-16,5.0,Veneto,45.43490485,12.33845213,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_12.pdf,2019-10-23,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,4,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_12.pdf,2019-10-23,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_12.pdf,2019-10-23,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,0.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_12.pdf,2019-10-23,3.0,Lombardia,45.46679409,9.190347404,1.0,2,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_12.pdf,2019-10-23,3.0,Lombardia,45.46679409,9.190347404,2.0,2,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_12.pdf,2019-10-23,11.0,Marche,43.61675973,13.5188753,0.0,1,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_12.pdf,2019-10-23,1.0,Piemonte,45.0732745,7.680687483,0.0,6,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_12.pdf,2019-10-23,1.0,Piemonte,45.0732745,7.680687483,0.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_12.pdf,2019-10-23,1.0,Piemonte,45.0732745,7.680687483,0.0,3,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_12.pdf,2019-10-23,5.0,Veneto,45.43490485,12.33845213,1.0,9,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_12.pdf,2019-10-23,5.0,Veneto,45.43490485,12.33845213,0.0,17,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_12.pdf,2019-10-23,5.0,Veneto,45.43490485,12.33845213,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_13.pdf,2019-10-30,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,4,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_13.pdf,2019-10-30,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_13.pdf,2019-10-30,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,0.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_13.pdf,2019-10-30,3.0,Lombardia,45.46679409,9.190347404,1.0,3,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_13.pdf,2019-10-30,3.0,Lombardia,45.46679409,9.190347404,0.0,2,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_13.pdf,2019-10-30,11.0,Marche,43.61675973,13.5188753,0.0,1,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_13.pdf,2019-10-30,1.0,Piemonte,45.0732745,7.680687483,0.0,6,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_13.pdf,2019-10-30,1.0,Piemonte,45.0732745,7.680687483,0.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_13.pdf,2019-10-30,1.0,Piemonte,45.0732745,7.680687483,0.0,3,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_13.pdf,2019-10-30,5.0,Veneto,45.43490485,12.33845213,0.0,9,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_13.pdf,2019-10-30,5.0,Veneto,45.43490485,12.33845213,1.0,18,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_13.pdf,2019-10-30,5.0,Veneto,45.43490485,12.33845213,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_14.pdf,2019-11-06,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,4,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_14.pdf,2019-11-06,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_14.pdf,2019-11-06,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,0.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_14.pdf,2019-11-06,3.0,Lombardia,45.46679409,9.190347404,0.0,3,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_14.pdf,2019-11-06,3.0,Lombardia,45.46679409,9.190347404,0.0,2,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_14.pdf,2019-11-06,11.0,Marche,43.61675973,13.5188753,0.0,1,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_14.pdf,2019-11-06,1.0,Piemonte,45.0732745,7.680687483,0.0,6,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_14.pdf,2019-11-06,1.0,Piemonte,45.0732745,7.680687483,0.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_14.pdf,2019-11-06,1.0,Piemonte,45.0732745,7.680687483,0.0,3,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_14.pdf,2019-11-06,5.0,Veneto,45.43490485,12.33845213,1.0,10,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_14.pdf,2019-11-06,5.0,Veneto,45.43490485,12.33845213,4.0,22,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_14.pdf,2019-11-06,5.0,Veneto,45.43490485,12.33845213,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_15.pdf,2019-11-17,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,4,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_15.pdf,2019-11-17,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_15.pdf,2019-11-17,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,0.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_15.pdf,2019-11-17,3.0,Lombardia,45.46679409,9.190347404,0.0,3,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_15.pdf,2019-11-17,3.0,Lombardia,45.46679409,9.190347404,0.0,2,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_15.pdf,2019-11-17,11.0,Marche,43.61675973,13.5188753,0.0,1,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_15.pdf,2019-11-17,1.0,Piemonte,45.0732745,7.680687483,0.0,6,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_15.pdf,2019-11-17,1.0,Piemonte,45.0732745,7.680687483,0.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_15.pdf,2019-11-17,1.0,Piemonte,45.0732745,7.680687483,0.0,3,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_15.pdf,2019-11-17,5.0,Veneto,45.43490485,12.33845213,0.0,10,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_15.pdf,2019-11-17,5.0,Veneto,45.43490485,12.33845213,0.0,22,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_15.pdf,2019-11-17,5.0,Veneto,45.43490485,12.33845213,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_16.pdf,2019-11-24,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,4,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_16.pdf,2019-11-24,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_16.pdf,2019-11-24,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,1.0,1,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_16.pdf,2019-11-24,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,0.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_16.pdf,2019-11-24,3.0,Lombardia,45.46679409,9.190347404,0.0,3,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_16.pdf,2019-11-24,3.0,Lombardia,45.46679409,9.190347404,0.0,2,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_16.pdf,2019-11-24,11.0,Marche,43.61675973,13.5188753,0.0,1,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_16.pdf,2019-11-24,1.0,Piemonte,45.0732745,7.680687483,0.0,6,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_16.pdf,2019-11-24,1.0,Piemonte,45.0732745,7.680687483,0.0,1,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_16.pdf,2019-11-24,1.0,Piemonte,45.0732745,7.680687483,0.0,3,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_16.pdf,2019-11-24,5.0,Veneto,45.43490485,12.33845213,0.0,10,neuroinvasive,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_16.pdf,2019-11-24,5.0,Veneto,45.43490485,12.33845213,0.0,22,fever,wn_2019
https://github.com/fbranda/west-nile/blob/main/2019/bulletins/WN_News_2019_16.pdf,2019-11-24,5.0,Veneto,45.43490485,12.33845213,0.0,1,blood donor,wn_2019
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_04.pdf,2020-08-12,8.0,Emilia-Romagna,44.49436681,11.3417208,1.0,1,blood donor,wn_2020
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_04.pdf,2020-08-12,1.0,Piemonte,45.0732745,7.680687483,1.0,1,blood donor,wn_2020
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_05.pdf,2020-08-19,8.0,Emilia-Romagna,44.49436681,11.3417208,2.0,2,neuroinvasive,wn_2020
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_05.pdf,2020-08-19,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,1,blood donor,wn_2020
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_05.pdf,2020-08-19,3.0,Lombardia,45.46679409,9.190347404,11.0,11,neuroinvasive,wn_2020
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_05.pdf,2020-08-19,3.0,Lombardia,45.46679409,9.190347404,3.0,3,fever,wn_2020
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_05.pdf,2020-08-19,1.0,Piemonte,45.0732745,7.680687483,1.0,1,neuroinvasive,wn_2020
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_05.pdf,2020-08-19,1.0,Piemonte,45.0732745,7.680687483,0.0,1,blood donor,wn_2020
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_06.pdf,2020-08-26,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,2,neuroinvasive,wn_2020
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_06.pdf,2020-08-26,8.0,Emilia-Romagna,44.49436681,11.3417208,0.0,1,blood donor,wn_2020
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_06.pdf,2020-08-26,3.0,Lombardia,45.46679409,9.190347404,2.0,13,neuroinvasive,wn_2020
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_06.pdf,2020-08-26,3.0,Lombardia,45.46679409,9.190347404,0.0,3,fever,wn_2020
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_06.pdf,2020-08-26,3.0,Lombardia,45.46679409,9.190347404,1.0,1,blood donor,wn_2020
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_06.pdf,2020-08-26,1.0,Piemonte,45.0732745,7.680687483,0.0,1,neuroinvasive,wn_2020
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_06.pdf,2020-08-26,1.0,Piemonte,45.0732745,7.680687483,0.0,1,blood donor,wn_2020
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_07.pdf,2020-09-02,8.0,Emilia-Romagna,44.49436681,11.3417208,1.0,3,neuroinvasive,wn_2020
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_07.pdf,2020-09-02,8.0,Emilia-Romagna,44.49436681,11.3417208,1.0,2,blood donor,wn_2020
https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_07.pdf,2020-09-02,3.0,Lombardia,45.46679409,9.190347404,5.0,18,neuroinvasive,wn_2020
